ANO;LOCALIDAD;SEXO;EDAD_QUINQUENAL;CAUSAS_667;CAUSAS_105;TOTAL_CASOS
2022;Teusaquillo;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Teusaquillo;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Tunjuelito;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Tunjuelito;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Tunjuelito;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Tunjuelito;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Tunjuelito;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Tunjuelito;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Tunjuelito;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Usaquén;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2022;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Usaquén;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Usaquén;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2022;Usaquén;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2022;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2022;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;19
2022;Usme;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2022;Usme;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2022;Usme;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2022;Usme;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Usme;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Usme;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2022;Usme;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2022;Usme;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2022;Usme;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Antonio Nariño;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Antonio Nariño;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Barrios Unidos;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Barrios Unidos;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Barrios Unidos;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Barrios Unidos;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Barrios Unidos;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Bosa;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Bosa;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;Bosa;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2023;Bosa;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2023;Bosa;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2023;Bosa;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2023;Bosa;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2023;Bosa;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Bosa;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Bosa;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Bosa;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Bosa;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Bosa;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Chapinero;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Chapinero;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Chapinero;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Chapinero;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Chapinero;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Chapinero;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Chapinero;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Chapinero;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Chapinero;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Ciudad Bolívar;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2023;Ciudad Bolívar;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;35
2023;Ciudad Bolívar;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;21
2023;Ciudad Bolívar;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;29
2023;Ciudad Bolívar;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2023;Ciudad Bolívar;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;Ciudad Bolívar;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2023;Ciudad Bolívar;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Ciudad Bolívar;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Ciudad Bolívar;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Ciudad Bolívar;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Engativá;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Engativá;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2023;Engativá;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2023;Engativá;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2023;Engativá;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;Engativá;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Engativá;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Engativá;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Engativá;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Fontibón;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Fontibón;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Fontibón;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Fontibón;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Fontibón;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Fontibón;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Fontibón;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Fontibón;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Fontibón;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Fontibón;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Fontibón;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Kennedy;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Kennedy;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2023;Kennedy;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;22
2023;Kennedy;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;31
2023;Kennedy;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2023;Kennedy;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2023;Kennedy;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;Kennedy;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Kennedy;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Kennedy;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Kennedy;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Kennedy;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Kennedy;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;La Candelaria;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;La Candelaria;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;La Candelaria;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;La Candelaria;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;La Candelaria;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Los Mártires;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Los Mártires;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Los Mártires;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Los Mártires;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Los Mártires;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Los Mártires;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Los Mártires;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Los Mártires;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Puente Aranda;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Puente Aranda;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2023;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2023;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2023;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Rafael Uribe Uribe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Rafael Uribe Uribe;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2023;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2023;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;San Cristóbal;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;San Cristóbal;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;San Cristóbal;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;San Cristóbal;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;San Cristóbal;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Santa Fe;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Santa Fe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Santa Fe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Santa Fe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Santa Fe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;Santa Fe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Santa Fe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Santa Fe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Santa Fe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Santa Fe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Santa Fe;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Santa Fe;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Sin Dato;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Sin Dato;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2023;Sin Dato;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2023;Sin Dato;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2023;Sin Dato;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Sin Dato;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Sin Dato;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Sin Dato;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Sin Dato;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Suba;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2023;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2023;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2023;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Suba;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Suba;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2023;Suba;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Sumapaz;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Teusaquillo;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Teusaquillo;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2023;Teusaquillo;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Teusaquillo;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Teusaquillo;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Teusaquillo;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Teusaquillo;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Tunjuelito;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2023;Tunjuelito;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Tunjuelito;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Tunjuelito;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Tunjuelito;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2023;Tunjuelito;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usaquén;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2023;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2023;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usaquén;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usaquén;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usaquén;Hombres;85 a 89;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2023;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2023;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2023;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
